optimizer_type,learning_rate,momentum,weight_decay,batch_size,epochs,patience,model_type,num_filters,filter_sizes,dropout_rate,output_size,freeze_embeddings,oov_handling_method,embedding_dim,glove_file_path,Epoch,Train Loss,Validation Accuracy,Test Accuracy
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,10,0.7,58.35,60.98
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,11,0.7,59.85,60.98
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,12,0.7,58.63,60.98
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,13,0.7,59.66,60.98
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,14,0.71,58.54,60.98
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,1,0.7,54.22,62.48
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,2,0.69,56.57,62.48
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,3,0.69,60.32,62.48
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,4,0.68,60.23,62.48
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,5,0.68,60.69,62.48
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,6,0.69,60.79,62.48
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,7,0.68,60.98,62.48
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,8,0.68,61.16,62.48
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,9,0.68,61.07,62.48
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,10,0.69,61.07,62.48
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,11,0.68,61.07,62.48
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,12,0.68,61.07,62.48
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,13,0.68,61.16,62.48
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,14,0.68,61.07,62.48
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,15,0.68,61.07,62.48
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,16,0.68,61.07,62.48
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,17,0.68,61.07,62.48
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,18,0.68,61.07,62.48
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,1,0.7,51.59,60.32
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,2,0.7,52.16,60.32
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,3,0.69,53.85,60.32
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,4,0.69,55.25,60.32
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,5,0.69,53.75,60.32
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,6,0.69,55.35,60.32
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,7,0.69,53.85,60.32
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,8,0.69,55.82,60.32
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,9,0.69,54.69,60.32
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,10,0.69,55.25,60.32
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,11,0.69,55.91,60.32
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,12,0.69,56.75,60.32
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,13,0.69,54.6,60.32
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,14,0.69,53.56,60.32
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,15,0.69,55.53,60.32
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,16,0.69,56.1,60.32
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,17,0.69,54.5,60.32
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,18,0.69,55.35,60.32
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,19,0.69,55.91,60.32
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,20,0.69,54.32,60.32
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,21,0.69,55.25,60.32
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,22,0.69,56.1,60.32
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,1,0.73,51.88,60.04
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,2,0.73,53.38,60.04
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,3,0.71,57.32,60.04
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,4,0.71,58.44,60.04
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,5,0.71,59.38,60.04
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,6,0.71,59.29,60.04
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,7,0.71,59.38,60.04
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,8,0.7,59.57,60.04
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,9,0.71,59.38,60.04
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,10,0.71,59.38,60.04
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,11,0.71,59.38,60.04
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,12,0.7,59.38,60.04
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,13,0.71,59.38,60.04
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,14,0.7,59.38,60.04
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,15,0.71,59.38,60.04
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,16,0.71,59.38,60.04
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,17,0.71,59.38,60.04
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,18,0.7,59.38,60.04
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,1,0.74,52.53,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,2,0.72,52.91,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,3,0.71,55.63,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,4,0.71,55.82,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,5,0.71,57.32,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,6,0.71,57.41,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,7,0.71,56.57,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,8,0.71,57.79,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,9,0.71,56.85,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,10,0.71,57.22,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,11,0.71,57.79,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,12,0.71,56.0,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,13,0.71,58.07,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,14,0.71,57.6,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,15,0.71,56.94,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,16,0.71,59.38,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,17,0.71,57.5,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,18,0.71,57.13,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,19,0.71,55.35,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,20,0.71,57.88,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,21,0.71,57.22,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,22,0.71,58.07,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,23,0.71,57.97,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,24,0.71,57.5,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,25,0.71,58.63,57.6
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,26,0.71,57.04,57.6
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,1,0.72,53.66,54.6
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,2,0.7,53.38,54.6
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,3,0.7,54.13,54.6
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,4,0.7,55.25,54.6
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,5,0.7,55.82,54.6
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,6,0.7,55.82,54.6
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,7,0.7,55.82,54.6
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,8,0.7,55.72,54.6
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,9,0.7,55.82,54.6
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,10,0.7,55.72,54.6
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,11,0.7,55.72,54.6
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,12,0.7,55.72,54.6
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,13,0.7,55.72,54.6
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,14,0.7,55.72,54.6
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,15,0.7,55.72,54.6
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,1,0.71,52.53,54.22
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,2,0.7,50.94,54.22
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,3,0.7,52.44,54.22
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,4,0.69,52.81,54.22
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,5,0.69,51.88,54.22
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,6,0.69,53.56,54.22
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,7,0.7,53.66,54.22
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,8,0.7,54.97,54.22
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,9,0.69,56.1,54.22
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,10,0.69,51.69,54.22
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,11,0.69,55.35,54.22
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,12,0.69,54.03,54.22
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,13,0.69,54.69,54.22
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,14,0.7,53.75,54.22
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,15,0.69,52.91,54.22
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,16,0.69,54.22,54.22
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,17,0.69,54.5,54.22
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,18,0.69,53.75,54.22
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,19,0.69,53.47,54.22
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,1,0.74,51.69,54.32
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,2,0.73,53.56,54.32
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,3,0.72,54.97,54.32
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,4,0.72,54.32,54.32
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,5,0.72,54.03,54.32
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,6,0.72,54.03,54.32
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,7,0.72,53.94,54.32
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,8,0.71,54.03,54.32
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,9,0.72,53.94,54.32
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,10,0.72,53.94,54.32
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,11,0.72,53.94,54.32
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,12,0.71,53.94,54.32
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,13,0.72,53.94,54.32
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,1,0.74,52.16,54.5
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,2,0.73,54.03,54.5
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,3,0.72,53.47,54.5
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,4,0.72,54.22,54.5
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,5,0.72,55.63,54.5
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,6,0.72,54.32,54.5
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,7,0.72,53.75,54.5
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,8,0.72,55.07,54.5
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,9,0.72,54.5,54.5
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,10,0.72,54.97,54.5
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,11,0.71,52.81,54.5
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,12,0.72,53.75,54.5
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,13,0.72,53.47,54.5
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,14,0.72,53.1,54.5
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,15,0.72,55.25,54.5
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,1,0.7,52.91,55.72
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,2,0.7,54.03,55.72
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,3,0.7,56.1,55.72
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,4,0.7,56.0,55.72
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,5,0.7,55.63,55.72
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,6,0.69,56.19,55.72
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,7,0.7,56.0,55.72
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,8,0.7,56.1,55.72
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,9,0.7,56.0,55.72
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,10,0.69,56.0,55.72
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,11,0.7,55.91,55.72
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,12,0.7,55.91,55.72
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,13,0.69,55.91,55.72
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,14,0.7,55.91,55.72
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,15,0.7,55.91,55.72
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,16,0.7,55.91,55.72
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,1,0.71,51.41,51.97
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,2,0.71,49.91,51.97
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,3,0.7,52.25,51.97
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,4,0.7,52.44,51.97
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,5,0.7,51.69,51.97
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,6,0.7,53.38,51.97
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,7,0.7,52.72,51.97
SGD,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,8,0.7,52.35,51.97
